year	site	gap	tag	burn_yr	sv0708	sv0807	sago06	sago05	sago04	sago03	sago02	sago01	ht08	ht07	ht06	ht05	ht04	ht03	ht02	ht01	rep0708	rep0807	rep806	rep05	rep04	rep03	rep02	rep01	stm08	stm07	stm06	stm05	stm04	stm03	stm02	stm01	sv0709	sv0708	sv0807	sago06	sago05	sago04	sago03	sago02	ht09	ht08	ht07	ht06	ht05	ht04	ht03	ht02	rep09	rep0708	rep0807	rep806	rep05	rep04	rep03	rep02
2002	103	5197	668	2001	9	9	9	0	1	1	5	NA	NA	NA	NA	NA	47	42	11	NA	NA	NA	NA	NA	1	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	9	9	9	9	0	1	1	5	NA	NA	NA	NA	NA	47	42	11	NA	NA	NA	NA	NA	1	1	0
2002	103	5197	669	2001	9	9	9	9	9	0	5	NA	NA	NA	NA	NA	NA	NA	17	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	9	9	9	9	9	9	0	5	NA	NA	NA	NA	NA	NA	NA	17	NA	NA	NA	NA	NA	NA	NA	1
2002	103	5197	670	2001	9	9	9	0	1	1	5	NA	NA	NA	NA	NA	24	15	3	NA	NA	NA	NA	NA	1	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	9	9	9	9	0	1	1	5	NA	NA	NA	NA	NA	24	15	3	NA	NA	NA	NA	NA	1	1	0
2002	103	5197	671	2001	9	9	0	1	1	1	5	NA	NA	NA	NA	28.8	29	5	3	NA	NA	NA	NA	1	1	0	0	NA	NA	NA	NA	1	NA	NA	NA	NA	9	9	9	0	1	1	1	5	NA	NA	NA	NA	28.8	29	5	3	NA	NA	NA	NA	1	1	0	0
2002	103	5197	672	2001	9	9	0	1	1	1	5	NA	NA	NA	NA	48.2	46	34	24	NA	NA	NA	NA	1	1	1	1	NA	NA	NA	NA	4	NA	NA	NA	NA	9	9	9	0	1	1	1	5	NA	NA	NA	NA	48.2	46	34	24	NA	NA	NA	NA	1	1	1	1
2002	103	5197	673	2001	9	9	0	1	1	1	5	NA	NA	NA	NA	48.5	30	32	5	NA	NA	NA	NA	1	1	1	0	NA	NA	NA	NA	3	NA	NA	NA	NA	9	9	9	0	1	1	1	5	NA	NA	NA	NA	48.5	30	32	5	NA	NA	NA	NA	1	1	1	0
2002	103	5197	674	2001	9	9	9	9	0	1	5	NA	NA	NA	NA	NA	NA	22	3	NA	NA	NA	NA	NA	NA	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	9	9	9	9	9	0	1	5	NA	NA	NA	NA	NA	NA	22	3	NA	NA	NA	NA	NA	NA	1	0
2002	103	5197	675	2001	2	1	1	1	1	1	5	NA	NA	45.1	21.1	40.9	47	32	6	NA	NA	1	1	1	1	1	0	NA	NA	4	3	2	NA	NA	NA	NA	2	2	1	1	1	1	1	5	NA	NA	45.1	21.1	40.9	47	32	6	NA	NA	1	1	1	1	1	0
2002	103	5197	676	2001	9	9	0	1	1	1	5	NA	NA	NA	NA	30.2	23	NA	3	NA	NA	NA	NA	1	0	NA	0	NA	NA	NA	NA	1	NA	NA	NA	NA	9	9	9	0	1	1	1	5	NA	NA	NA	NA	30.2	23	NA	3	NA	NA	NA	NA	1	0	NA	0
2002	103	5197	677	2001	9	9	0	1	1	1	5	NA	NA	NA	NA	39.3	36	18	2	NA	NA	NA	NA	1	1	1	0	NA	NA	NA	NA	1	NA	NA	NA	NA	9	9	9	0	1	1	1	5	NA	NA	NA	NA	39.3	36	18	2	NA	NA	NA	NA	1	1	1	0
2002	103	5197	678	2001	9	9	0	1	1	1	5	NA	NA	NA	NA	50.1	50	37	7	NA	NA	NA	NA	1	1	1	0	NA	NA	NA	NA	5	NA	NA	NA	NA	9	9	9	0	1	1	1	5	NA	NA	NA	NA	50.1	50	37	7	NA	NA	NA	NA	1	1	1	0
2002	103	5197	679	2001	9	9	9	0	1	1	5	NA	NA	NA	NA	NA	40	42	8	NA	NA	NA	NA	NA	1	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	9	9	9	9	0	1	1	5	NA	NA	NA	NA	NA	40	42	8	NA	NA	NA	NA	NA	1	1	0
2002	103	5197	680	2001	9	9	0	1	1	1	5	NA	NA	NA	NA	37	23	15	3	NA	NA	NA	NA	1	1	1	0	NA	NA	NA	NA	2	NA	NA	NA	NA	9	9	9	0	1	1	1	5	NA	NA	NA	NA	37	23	15	3	NA	NA	NA	NA	1	1	1	0
2002	103	5197	681	2001	9	9	0	1	1	1	5	NA	NA	NA	NA	30.6	14	11	3	NA	NA	NA	NA	1	0	0	0	NA	NA	NA	NA	2	NA	NA	NA	NA	9	9	9	0	1	1	1	5	NA	NA	NA	NA	30.6	14	11	3	NA	NA	NA	NA	1	0	0	0
2002	103	5197	682	2001	9	9	9	9	0	1	5	NA	NA	NA	NA	NA	NA	15	4	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	9	9	9	9	9	0	1	5	NA	NA	NA	NA	NA	NA	15	4	NA	NA	NA	NA	NA	NA	0	0
2002	103	5197	683	2001	9	9	0	1	1	1	5	NA	NA	NA	NA	40	23	31	6	NA	NA	NA	NA	1	1	1	0	NA	NA	NA	NA	2	NA	NA	NA	NA	9	9	9	0	1	1	1	5	NA	NA	NA	NA	40	23	31	6	NA	NA	NA	NA	1	1	1	0
2002	103	5197	684	2001	9	9	0	1	1	1	5	NA	NA	NA	NA	24.7	26	11	3	NA	NA	NA	NA	1	1	0	0	NA	NA	NA	NA	2	NA	NA	NA	NA	9	9	9	0	1	1	1	5	NA	NA	NA	NA	24.7	26	11	3	NA	NA	NA	NA	1	1	0	0
2002	103	5197	685	2001	2	1	1	1	1	1	5	NA	NA	10.1	1.8	7.2	9	5	1	NA	NA	1	0	0	0	0	0	NA	NA	2	2	2	NA	NA	NA	NA	2	2	1	1	1	1	1	5	NA	NA	10.1	1.8	7.2	9	5	1	NA	NA	1	0	0	0	0	0
2002	103	5197	686	2001	9	9	0	1	1	1	5	NA	NA	NA	NA	15.3	3	24	3	NA	NA	NA	NA	0	0	1	0	NA	NA	NA	NA	1	NA	NA	NA	NA	9	9	9	0	1	1	1	5	NA	NA	NA	NA	15.3	3	24	3	NA	NA	NA	NA	0	0	1	0
2002	103	5197	687	2001	9	9	0	1	1	1	5	NA	NA	NA	NA	23.2	28	28	7	NA	NA	NA	NA	1	1	1	0	NA	NA	NA	NA	2	NA	NA	NA	NA	9	9	9	0	1	1	1	5	NA	NA	NA	NA	23.2	28	28	7	NA	NA	NA	NA	1	1	1	0
2002	103	5198	688	2001	2	1	1	1	1	1	5	NA	NA	42.4	37.1	49.3	17	7	2	NA	NA	1	1	1	0	0	0	NA	NA	3	2	2	NA	NA	NA	NA	2	2	1	1	1	1	1	5	NA	NA	42.4	37.1	49.3	17	7	2	NA	NA	1	1	1	0	0	0
2002	103	5236	689	2001	9	9	0	1	1	1	5	NA	NA	NA	NA	34.9	26	15	3	NA	NA	NA	NA	1	0	1	0	NA	NA	NA	NA	3	NA	NA	NA	NA	9	9	9	0	1	1	1	5	NA	NA	NA	NA	34.9	26	15	3	NA	NA	NA	NA	1	0	1	0
2002	103	5236	690	2001	9	9	0	1	1	1	5	NA	NA	NA	NA	51	20	30	6	NA	NA	NA	NA	1	1	1	0	NA	NA	NA	NA	3	NA	NA	NA	NA	9	9	9	0	1	1	1	5	NA	NA	NA	NA	51	20	30	6	NA	NA	NA	NA	1	1	1	0
2002	103	5212	691	2001	9	9	0	1	1	1	5	NA	NA	NA	NA	29	18	7	2	NA	NA	NA	NA	1	0	0	0	NA	NA	NA	NA	2	NA	NA	NA	NA	9	9	9	0	1	1	1	5	NA	NA	NA	NA	29	18	7	2	NA	NA	NA	NA	1	0	0	0
2002	103	5212	692	2001	9	0	1	1	1	1	5	NA	NA	NA	25.6	40	23	11	4	NA	NA	NA	1	1	0	0	0	NA	NA	NA	2	1	NA	NA	NA	NA	9	9	0	1	1	1	1	5	NA	NA	NA	25.6	40	23	11	4	NA	NA	NA	1	1	0	0	0
2002	103	5212	693	2001	9	9	9	9	9	0	5	NA	NA	NA	NA	NA	NA	NA	3	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	9	9	9	9	9	9	0	5	NA	NA	NA	NA	NA	NA	NA	3	NA	NA	NA	NA	NA	NA	NA	0
2002	103	5212	694	2001	2	1	1	1	1	1	5	NA	NA	24.1	15.5	52	26	15	1	NA	NA	0	0	1	1	0	0	NA	NA	2	3	2	NA	NA	NA	NA	2	2	1	1	1	1	1	5	NA	NA	24.1	15.5	52	26	15	1	NA	NA	0	0	1	1	0	0
2002	103	5212	695	2001	9	9	9	0	1	1	5	NA	NA	NA	NA	NA	33	28	5	NA	NA	NA	NA	NA	1	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	9	9	9	9	0	1	1	5	NA	NA	NA	NA	NA	33	28	5	NA	NA	NA	NA	NA	1	1	0
2002	103	5212	696	2001	2	1	1	1	1	1	5	NA	NA	9.9	15	45	36	32	13	NA	NA	0	0	1	1	1	0	NA	NA	2	2	3	NA	NA	NA	NA	2	2	1	1	1	1	1	5	NA	NA	9.9	15	45	36	32	13	NA	NA	0	0	1	1	1	0
2002	103	5209	697	2001	2	1	1	1	1	1	5	NA	NA	31.4	57.6	63.5	31	39	24	NA	NA	1	1	1	0	1	1	NA	NA	4	3	2	NA	NA	NA	NA	2	2	1	1	1	1	1	5	NA	NA	31.4	57.6	63.5	31	39	24	NA	NA	1	1	1	0	1	1
2002	103	5209	698	2001	9	9	0	1	1	1	5	NA	NA	NA	NA	47	31	34	4	NA	NA	NA	NA	1	1	1	0	NA	NA	NA	NA	3	NA	NA	NA	NA	9	9	9	0	1	1	1	5	NA	NA	NA	NA	47	31	34	4	NA	NA	NA	NA	1	1	1	0
2002	103	5209	699	2001	9	9	9	9	0	1	5	NA	NA	NA	NA	NA	NA	25	2	NA	NA	NA	NA	NA	NA	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	9	9	9	9	9	0	1	5	NA	NA	NA	NA	NA	NA	25	2	NA	NA	NA	NA	NA	NA	1	0
2002	103	5203	700	2001	9	0	1	1	1	1	5	NA	NA	NA	64.1	64.5	28	29	6	NA	NA	NA	1	1	0	1	0	NA	NA	NA	1	1	NA	NA	NA	NA	9	9	0	1	1	1	1	5	NA	NA	NA	64.1	64.5	28	29	6	NA	NA	NA	1	1	0	1	0
2002	103	5236	701	2001	9	9	0	1	1	1	5	NA	NA	NA	NA	49.1	24	41	4	NA	NA	NA	NA	1	1	1	0	NA	NA	NA	NA	3	NA	NA	NA	NA	9	9	9	0	1	1	1	5	NA	NA	NA	NA	49.1	24	41	4	NA	NA	NA	NA	1	1	1	0
2002	103	5236	702	2001	9	9	9	9	9	0	5	NA	NA	NA	NA	NA	NA	NA	3	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	9	9	9	9	9	9	0	5	NA	NA	NA	NA	NA	NA	NA	3	NA	NA	NA	NA	NA	NA	NA	0
2002	103	5212	703	2001	2	1	1	1	1	1	5	NA	NA	32.6	10.4	41.5	29	25	10	NA	NA	1	0	1	1	1	0	NA	NA	2	4	2	NA	NA	NA	NA	2	2	1	1	1	1	1	5	NA	NA	32.6	10.4	41.5	29	25	10	NA	NA	1	0	1	1	1	0
2002	103	5212	704	2001	2	1	1	1	1	1	5	NA	NA	38.8	15.6	36	35	30	10	NA	NA	1	0	1	1	1	0	NA	NA	1	2	1	NA	NA	NA	NA	2	2	1	1	1	1	1	5	NA	NA	38.8	15.6	36	35	30	10	NA	NA	1	0	1	1	1	0
2002	103	5212	705	2001	2	1	1	1	1	1	5	NA	NA	34.9	34.6	39	35	27	10	NA	NA	1	1	1	1	1	0	NA	NA	3	2	2	NA	NA	NA	NA	2	2	1	1	1	1	1	5	NA	NA	34.9	34.6	39	35	27	10	NA	NA	1	1	1	1	1	0
2002	103	5212	706	2001	9	9	0	1	1	1	5	NA	NA	NA	NA	43	40	23	3	NA	NA	NA	NA	1	1	1	0	NA	NA	NA	NA	1	NA	NA	NA	NA	9	9	9	0	1	1	1	5	NA	NA	NA	NA	43	40	23	3	NA	NA	NA	NA	1	1	1	0
2002	103	5212	707	2001	2	1	1	1	1	1	5	NA	NA	41.1	36.9	41	25	16	4	NA	NA	1	1	1	1	1	0	NA	NA	3	2	2	NA	NA	NA	NA	2	2	1	1	1	1	1	5	NA	NA	41.1	36.9	41	25	16	4	NA	NA	1	1	1	1	1	0
2002	103	5212	708	2001	2	1	1	1	1	1	5	NA	NA	18.4	25.5	37	37	27	5	NA	NA	0	0	1	1	1	0	NA	NA	1	4	2	NA	NA	NA	NA	2	2	1	1	1	1	1	5	NA	NA	18.4	25.5	37	37	27	5	NA	NA	0	0	1	1	1	0
2002	103	5212	709	2001	9	9	9	9	9	0	5	NA	NA	NA	NA	NA	NA	NA	5	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	9	9	9	9	9	9	0	5	NA	NA	NA	NA	NA	NA	NA	5	NA	NA	NA	NA	NA	NA	NA	0
2002	103	5212	710	2001	9	9	9	9	9	0	5	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	9	9	9	9	9	9	0	5	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	0
2002	103	5212	711	2001	9	9	9	0	1	1	5	NA	NA	NA	NA	NA	32	23	4	NA	NA	NA	NA	NA	1	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	9	9	9	9	0	1	1	5	NA	NA	NA	NA	NA	32	23	4	NA	NA	NA	NA	NA	1	1	0
2002	103	5212	712	2001	9	9	9	0	1	1	5	NA	NA	NA	NA	NA	8	12	4	NA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	9	9	9	9	0	1	1	5	NA	NA	NA	NA	NA	8	12	4	NA	NA	NA	NA	NA	0	0	0
2002	103	5212	713	2001	9	9	0	1	1	1	5	NA	NA	NA	NA	40.5	34	31	7	NA	NA	NA	NA	1	1	1	0	NA	NA	NA	NA	3	NA	NA	NA	NA	9	9	9	0	1	1	1	5	NA	NA	NA	NA	40.5	34	31	7	NA	NA	NA	NA	1	1	1	0
2002	103	5212	714	2001	9	9	9	0	1	1	5	NA	NA	NA	NA	NA	32	36	8	NA	NA	NA	NA	NA	1	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	9	9	9	9	0	1	1	5	NA	NA	NA	NA	NA	32	36	8	NA	NA	NA	NA	NA	1	1	0
2002	103	5212	715	2001	9	9	9	0	1	1	5	NA	NA	NA	NA	NA	28	27	5	NA	NA	NA	NA	NA	1	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	9	9	9	9	0	1	1	5	NA	NA	NA	NA	NA	28	27	5	NA	NA	NA	NA	NA	1	1	0
2002	103	5212	716	2001	9	0	1	1	1	1	5	NA	NA	NA	28.4	40	28	21	4	NA	NA	NA	1	1	1	1	0	NA	NA	NA	3	3	NA	NA	NA	NA	9	9	0	1	1	1	1	5	NA	NA	NA	28.4	40	28	21	4	NA	NA	NA	1	1	1	1	0
2002	103	5212	717	2001	9	9	9	0	1	1	5	NA	NA	NA	NA	NA	19	21	4	NA	NA	NA	NA	NA	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	9	9	9	9	0	1	1	5	NA	NA	NA	NA	NA	19	21	4	NA	NA	NA	NA	NA	0	1	0
2002	103	5212	718	2001	9	9	0	1	1	1	5	NA	NA	NA	NA	35	27	29	5	NA	NA	NA	NA	1	1	1	0	NA	NA	NA	NA	2	NA	NA	NA	NA	9	9	9	0	1	1	1	5	NA	NA	NA	NA	35	27	29	5	NA	NA	NA	NA	1	1	1	0
2002	103	5212	719	2001	9	0	1	1	1	1	5	NA	NA	NA	14.6	34.5	23	31	5	NA	NA	NA	0	1	0	1	0	NA	NA	NA	4	2	NA	NA	NA	NA	9	9	0	1	1	1	1	5	NA	NA	NA	14.6	34.5	23	31	5	NA	NA	NA	0	1	0	1	0
2002	103	5212	720	2001	2	1	1	1	1	1	5	NA	NA	27.5	36.5	42	33	35	6	NA	NA	1	1	1	1	1	0	NA	NA	3	4	2	NA	NA	NA	NA	2	2	1	1	1	1	1	5	NA	NA	27.5	36.5	42	33	35	6	NA	NA	1	1	1	1	1	0
2002	103	5212	721	2001	2	1	1	1	1	1	5	NA	NA	39.8	NA	34	12	24	3	NA	NA	1	NA	1	0	0	0	NA	NA	2	NA	2	NA	NA	NA	NA	2	2	1	1	1	1	1	5	NA	NA	39.8	NA	34	12	24	3	NA	NA	1	NA	1	0	0	0
2002	103	5212	722	2001	2	1	1	1	1	1	5	NA	NA	17.9	14.2	19	25	16	3	NA	NA	1	1	1	1	1	0	NA	NA	3	2	3	NA	NA	NA	NA	2	2	1	1	1	1	1	5	NA	NA	17.9	14.2	19	25	16	3	NA	NA	1	1	1	1	1	0
2002	103	5212	723	2001	9	9	9	9	0	1	5	NA	NA	NA	NA	NA	NA	29	6	NA	NA	NA	NA	NA	NA	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	9	9	9	9	9	0	1	5	NA	NA	NA	NA	NA	NA	29	6	NA	NA	NA	NA	NA	NA	1	0
2002	103	5212	724	2001	2	1	1	1	1	1	5	NA	NA	43.3	26.1	41	29	18	3	NA	NA	1	1	1	1	0	0	NA	NA	3	3	2	NA	NA	NA	NA	2	2	1	1	1	1	1	5	NA	NA	43.3	26.1	41	29	18	3	NA	NA	1	1	1	1	0	0
2002	103	5212	725	2001	9	9	9	0	1	1	5	NA	NA	NA	NA	NA	33	25	3	NA	NA	NA	NA	NA	1	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	9	9	9	9	0	1	1	5	NA	NA	NA	NA	NA	33	25	3	NA	NA	NA	NA	NA	1	1	0
2002	103	5212	726	2001	9	9	9	0	1	1	5	NA	NA	NA	NA	NA	42	29	4	NA	NA	NA	NA	NA	1	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	9	9	9	9	0	1	1	5	NA	NA	NA	NA	NA	42	29	4	NA	NA	NA	NA	NA	1	1	0
2002	103	5212	727	2001	2	1	1	1	1	1	5	NA	NA	31	28.7	52.2	32	13	4	NA	NA	1	1	1	1	0	0	NA	NA	2	2	1	NA	NA	NA	NA	2	2	1	1	1	1	1	5	NA	NA	31	28.7	52.2	32	13	4	NA	NA	1	1	1	1	0	0
2002	103	5212	728	2001	2	1	1	1	1	1	5	NA	NA	23.2	40.2	48	41	34	9	NA	NA	1	1	1	1	1	0	NA	NA	7	4	3	NA	NA	NA	NA	2	2	1	1	1	1	1	5	NA	NA	23.2	40.2	48	41	34	9	NA	NA	1	1	1	1	1	0
2002	103	5212	729	2001	9	9	9	9	9	0	5	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	9	9	9	9	9	9	0	5	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	0
2002	103	5212	730	2001	9	9	9	9	9	0	5	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	9	9	9	9	9	9	0	5	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	0
2002	103	5212	730	2001	9	9	9	9	9	0	5	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	9	9	9	9	9	9	0	5	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	0
2002	103	5212	730	2001	9	9	9	9	9	0	5	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	9	9	9	9	9	9	0	5	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	0
2002	103	5212	730	2001	2	1	1	1	1	1	5	NA	NA	16.3	14.3	37	33	27	2	NA	NA	0	0	1	1	1	0	NA	NA	7	10	6	NA	NA	NA	NA	2	2	1	1	1	1	1	5	NA	NA	16.3	14.3	37	33	27	2	NA	NA	0	0	1	1	1	0
2002	103	5198	731	2001	2	1	1	1	1	1	5	NA	NA	53.2	50.2	49.5	36	34	6	NA	NA	1	1	1	1	1	0	NA	NA	4	5	3	NA	NA	NA	NA	2	2	1	1	1	1	1	5	NA	NA	53.2	50.2	49.5	36	34	6	NA	NA	1	1	1	1	1	0
2002	103	5198	732	2001	2	1	1	1	1	1	5	NA	NA	47.9	41	52.7	47	27	4	NA	NA	1	1	1	1	1	0	NA	NA	7	5	4	NA	NA	NA	NA	2	2	1	1	1	1	1	5	NA	NA	47.9	41	52.7	47	27	4	NA	NA	1	1	1	1	1	0
2002	103	5198	733	2001	9	9	0	1	1	1	5	NA	NA	NA	NA	58.9	37	28	7	NA	NA	NA	NA	1	1	1	0	NA	NA	NA	NA	4	NA	NA	NA	NA	9	9	9	0	1	1	1	5	NA	NA	NA	NA	58.9	37	28	7	NA	NA	NA	NA	1	1	1	0
2002	103	5198	734	2001	9	9	0	1	1	1	5	NA	NA	NA	NA	56.2	38	25	4	NA	NA	NA	NA	1	1	1	0	NA	NA	NA	NA	2	NA	NA	NA	NA	9	9	9	0	1	1	1	5	NA	NA	NA	NA	56.2	38	25	4	NA	NA	NA	NA	1	1	1	0
2002	103	5198	735	2001	9	0	1	1	1	1	5	NA	NA	NA	38.1	51.2	42	28	9	NA	NA	NA	1	1	1	1	0	NA	NA	NA	5	3	NA	NA	NA	NA	9	9	0	1	1	1	1	5	NA	NA	NA	38.1	51.2	42	28	9	NA	NA	NA	1	1	1	1	0
2002	103	5197	736	2001	9	9	9	9	0	1	5	NA	NA	NA	NA	NA	NA	55	20	NA	NA	NA	NA	NA	NA	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	9	9	9	9	9	0	1	5	NA	NA	NA	NA	NA	NA	55	20	NA	NA	NA	NA	NA	NA	1	1
2002	103	5197	737	2001	9	9	9	9	9	0	5	NA	NA	NA	NA	NA	NA	NA	27	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	9	9	9	9	9	9	0	5	NA	NA	NA	NA	NA	NA	NA	27	NA	NA	NA	NA	NA	NA	NA	1
2002	103	5197	738	2001	9	9	9	0	1	1	5	NA	NA	NA	NA	NA	45	52	19	NA	NA	NA	NA	NA	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	9	9	9	9	0	1	1	5	NA	NA	NA	NA	NA	45	52	19	NA	NA	NA	NA	NA	1	1	1
2002	103	5197	739	2001	9	9	9	0	1	1	5	NA	NA	NA	NA	NA	46	46	14	NA	NA	NA	NA	NA	1	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	9	9	9	9	0	1	1	5	NA	NA	NA	NA	NA	46	46	14	NA	NA	NA	NA	NA	1	1	0
2002	103	5197	740	2001	9	9	9	0	1	1	5	NA	NA	NA	NA	NA	41	46	6	NA	NA	NA	NA	NA	1	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	9	9	9	9	0	1	1	5	NA	NA	NA	NA	NA	41	46	6	NA	NA	NA	NA	NA	1	1	0
2002	103	5197	741	2001	9	9	9	0	1	1	5	NA	NA	NA	NA	NA	52	49	18	NA	NA	NA	NA	NA	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	9	9	9	9	0	1	1	5	NA	NA	NA	NA	NA	52	49	18	NA	NA	NA	NA	NA	1	1	1
2002	103	5197	742	2001	9	9	9	0	1	1	5	NA	NA	NA	NA	NA	52	NA	14	NA	NA	NA	NA	NA	0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	9	9	9	9	0	1	1	5	NA	NA	NA	NA	NA	52	NA	14	NA	NA	NA	NA	NA	0	NA	1
2002	103	5197	743	2001	9	9	0	1	1	1	5	NA	NA	NA	NA	55.8	39	43	10	NA	NA	NA	NA	1	1	1	0	NA	NA	NA	NA	1	NA	NA	NA	NA	9	9	9	0	1	1	1	5	NA	NA	NA	NA	55.8	39	43	10	NA	NA	NA	NA	1	1	1	0
2002	103	5197	744	2001	9	9	0	1	1	1	5	NA	NA	NA	NA	50.5	NA	50	8	NA	NA	NA	NA	1	NA	1	0	NA	NA	NA	NA	3	NA	NA	NA	NA	9	9	9	0	1	1	1	5	NA	NA	NA	NA	50.5	NA	50	8	NA	NA	NA	NA	1	NA	1	0
2002	103	5197	745	2001	9	9	9	9	0	1	5	NA	NA	NA	NA	NA	NA	33	4	NA	NA	NA	NA	NA	NA	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	9	9	9	9	9	0	1	5	NA	NA	NA	NA	NA	NA	33	4	NA	NA	NA	NA	NA	NA	1	0
2002	103	5197	746	2001	9	9	9	9	9	0	5	NA	NA	NA	NA	NA	NA	NA	13	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	9	9	9	9	9	9	0	5	NA	NA	NA	NA	NA	NA	NA	13	NA	NA	NA	NA	NA	NA	NA	0
2002	103	5197	747	2001	9	9	9	9	0	1	5	NA	NA	NA	NA	NA	NA	46	9	NA	NA	NA	NA	NA	NA	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	9	9	9	9	9	0	1	5	NA	NA	NA	NA	NA	NA	46	9	NA	NA	NA	NA	NA	NA	1	0
2002	103	5197	748	2001	9	9	9	9	9	0	5	NA	NA	NA	NA	NA	NA	NA	11	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	9	9	9	9	9	9	0	5	NA	NA	NA	NA	NA	NA	NA	11	NA	NA	NA	NA	NA	NA	NA	0
2002	103	5197	749	2001	9	9	9	9	9	0	5	NA	NA	NA	NA	NA	NA	NA	5	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	9	9	9	9	9	9	0	5	NA	NA	NA	NA	NA	NA	NA	5	NA	NA	NA	NA	NA	NA	NA	0
2002	103	5197	750	2001	9	9	9	9	0	1	5	NA	NA	NA	NA	NA	NA	41	5	NA	NA	NA	NA	NA	NA	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	9	9	9	9	9	0	1	5	NA	NA	NA	NA	NA	NA	41	5	NA	NA	NA	NA	NA	NA	1	0
2002	103	5197	751	2001	9	9	9	9	9	0	5	NA	NA	NA	NA	NA	NA	NA	10	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	9	9	9	9	9	9	0	5	NA	NA	NA	NA	NA	NA	NA	10	NA	NA	NA	NA	NA	NA	NA	0
2002	103	5197	752	2001	9	9	9	9	0	1	5	NA	NA	NA	NA	NA	NA	37	14	NA	NA	NA	NA	NA	NA	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	9	9	9	9	9	0	1	5	NA	NA	NA	NA	NA	NA	37	14	NA	NA	NA	NA	NA	NA	1	0
2002	103	5197	753	2001	9	9	0	1	1	1	5	NA	NA	NA	NA	35.2	4	32	5	NA	NA	NA	NA	1	0	1	0	NA	NA	NA	NA	2	NA	NA	NA	NA	9	9	9	0	1	1	1	5	NA	NA	NA	NA	35.2	4	32	5	NA	NA	NA	NA	1	0	1	0
